YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W01,3859,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W01,2382,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W01,2106,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W01,3297,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W01,14467,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W01,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W01,7686,,0,0,,BE,11522440,BE,HCW,COM,
2021-W01,18750,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,71418,,0,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W02,2,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W02,1,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W02,25656,,0,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W02,3,,0,0,8400,BE,11522440,BE,ALL,MOD,9202196
2021-W02,97074,,0,0,97500,BE,11522440,BE,ALL,COM,9202196
2021-W02,0,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W02,1742,,0,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W02,1,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W02,14817,,0,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W02,0,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W02,9025,,0,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W02,0,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W02,7136,,0,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W02,10920,,0,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W02,0,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W02,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W02,53362,,0,0,,BE,11522440,BE,Age80+,COM,656762
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W02,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W02,29588,,0,0,,BE,11522440,BE,HCW,COM,
2021-W02,1,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W02,67486,,0,0,,BE,11522440,BE,LTCF,COM,
2021-W02,2,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W03,51432,,582,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W03,402,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W03,64180,,170,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W03,3959,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W03,115612,,752,0,86580,BE,11522440,BE,ALL,COM,9202196
2021-W03,4361,,0,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W03,6519,,15,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W03,238,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W03,2627,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W03,37861,,94,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W03,1094,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W03,19032,,61,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W03,374,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W03,11729,,57,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W03,26,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W03,9386,,73,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W03,30317,,452,0,,BE,11522440,BE,Age80+,COM,656762
2021-W03,2,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W03,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W03,4266,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W03,71361,,198,0,,BE,11522440,BE,HCW,COM,
2021-W03,44251,,554,0,,BE,11522440,BE,LTCF,COM,
2021-W03,95,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,19026,,18182,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W04,184,,0,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W04,44211,,6071,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W04,1483,,0,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W04,63237,,24253,0,78390,BE,11522440,BE,ALL,COM,9202196
2021-W04,1667,,0,0,13200,BE,11522440,BE,ALL,MOD,9202196
2021-W04,4709,,277,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W04,93,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W04,974,,0,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W04,26178,,3576,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W04,416,,0,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W04,12738,,2210,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W04,166,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W04,6998,,1951,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W04,9,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W04,3825,,3026,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W04,8203,,13205,0,,BE,11522440,BE,Age80+,COM,656762
2021-W04,9,,0,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W04,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W04,1621,,0,0,,BE,11522440,BE,HCW,MOD,
2021-W04,48839,,7130,0,,BE,11522440,BE,HCW,COM,
2021-W04,46,,0,0,,BE,11522440,BE,LTCF,MOD,
2021-W04,14398,,17123,0,,BE,11522440,BE,LTCF,COM,
2021-W05,10349,,67625,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W05,1253,,5,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W05,8259,,5,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W05,23555,,23952,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W05,9512,,10,0,25200,BE,11522440,BE,ALL,MOD,9202196
2021-W05,33904,,91577,0,97110,BE,11522440,BE,ALL,COM,9202196
2021-W05,0,,0,0,48000,BE,11522440,BE,ALL,AZ,9202196
2021-W05,2009,,1569,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W05,548,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W05,5361,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W05,14332,,13799,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W05,2350,,1,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W05,7068,,8529,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W05,1139,,2,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W05,3977,,6732,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W05,100,,0,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W05,1975,,10314,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W05,14,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W05,4397,,50579,0,,BE,11522440,BE,Age80+,COM,656762
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W05,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W05,9180,,7,0,,BE,11522440,BE,HCW,MOD,
2021-W05,26319,,27666,0,,BE,11522440,BE,HCW,COM,
2021-W05,7585,,63911,0,,BE,11522440,BE,LTCF,COM,
2021-W05,332,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W06,1415,,3,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W06,5944,,49879,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W06,3,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W06,16787,,60597,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W06,300,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W06,7761,,8,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W06,303,,0,0,57600,BE,11522440,BE,ALL,AZ,9202196
2021-W06,22731,,110476,0,98280,BE,11522440,BE,ALL,COM,9202196
2021-W06,9176,,11,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W06,23,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W06,419,,0,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W06,1284,,6156,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W06,239,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W06,10044,,35548,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W06,4636,,4,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W06,38,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W06,5399,,18195,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W06,2706,,4,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W06,3,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W06,2814,,11391,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W06,1225,,0,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W06,168,,2,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W06,1122,,9127,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W06,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W06,22,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W06,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W06,2008,,29361,0,,BE,11522440,BE,Age80+,COM,656762
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W06,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W06,18734,,67539,0,,BE,11522440,BE,HCW,COM,
2021-W06,8742,,8,0,,BE,11522440,BE,HCW,MOD,
2021-W06,303,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W06,3997,,42937,0,,BE,11522440,BE,LTCF,COM,
2021-W06,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W06,434,,3,0,,BE,11522440,BE,LTCF,MOD,
2021-W07,6404,,18599,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W07,231,,338,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W07,5,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W07,10132,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W07,30367,,42919,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W07,581,,3062,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W07,36771,,61518,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W07,10137,,0,0,96000,BE,11522440,BE,ALL,AZ,9202196
2021-W07,812,,3400,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W07,716,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W07,3139,,4536,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W07,36,,158,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W07,6640,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W07,18762,,25462,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W07,348,,2038,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W07,197,,866,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W07,8419,,12392,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W07,2772,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W07,169,,318,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W07,4346,,6814,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W07,5,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W07,0,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W07,50,,19,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W07,1181,,3690,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W07,12,,1,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W07,877,,8095,0,,BE,11522440,BE,Age80+,COM,656762
2021-W07,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W07,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W07,10136,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W07,33596,,47431,0,,BE,11522440,BE,HCW,COM,
2021-W07,693,,3327,0,,BE,11522440,BE,HCW,MOD,
2021-W07,119,,73,0,,BE,11522440,BE,LTCF,MOD,
2021-W07,1,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W07,3175,,14087,0,,BE,11522440,BE,LTCF,COM,
2021-W08,239,,182,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W08,49,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W08,8471,,9786,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W08,237,,1713,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W08,45096,,22532,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W08,33799,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W08,33848,,0,0,88800,BE,11522440,BE,ALL,AZ,9202196
2021-W08,53567,,32318,0,120510,BE,11522440,BE,ALL,COM,9202196
2021-W08,476,,1895,0,48000,BE,11522440,BE,ALL,MOD,9202196
2021-W08,1845,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W08,4402,,1936,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W08,12,,94,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W08,139,,1150,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W08,26726,,13776,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W08,23687,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W08,86,,469,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W08,13883,,6672,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W08,8264,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W08,88,,173,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W08,40,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W08,6264,,3809,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W08,104,,6,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W08,1352,,1881,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W08,9,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W08,47,,3,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W08,855,,4096,0,,BE,11522440,BE,Age80+,COM,656762
2021-W08,0,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W08,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W08,33825,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W08,284,,1859,0,,BE,11522440,BE,HCW,MOD,
2021-W08,49977,,25179,0,,BE,11522440,BE,HCW,COM,
2021-W08,3590,,7139,0,,BE,11522440,BE,LTCF,COM,
2021-W08,192,,36,0,,BE,11522440,BE,LTCF,MOD,
2021-W08,23,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,1967,,1186,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W09,19750,,5283,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W09,2943,,0,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W09,42413,,15704,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W09,59579,,0,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W09,6588,,7873,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W09,8555,,9059,0,0,BE,11522440,BE,ALL,MOD,9202196
2021-W09,62164,,20987,0,114660,BE,11522440,BE,ALL,COM,9202196
2021-W09,62522,,0,0,124800,BE,11522440,BE,ALL,AZ,9202196
2021-W09,589,,526,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W09,5317,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W09,4327,,1134,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W09,40291,,0,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W09,23947,,9499,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W09,3752,,5140,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W09,13944,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W09,13995,,5018,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W09,2246,,2207,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W09,9012,,2595,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W09,1313,,1078,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W09,1856,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W09,4326,,959,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W09,765,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W09,457,,92,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W09,197,,16,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W09,6412,,1729,0,,BE,11522440,BE,Age80+,COM,656762
2021-W09,322,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W09,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W09,1,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W09,7484,,8763,0,,BE,11522440,BE,HCW,MOD,
2021-W09,60761,,0,0,,BE,11522440,BE,HCW,AZ,
2021-W09,48522,,17560,0,,BE,11522440,BE,HCW,COM,
2021-W09,1761,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W09,13641,,3427,0,,BE,11522440,BE,LTCF,COM,
2021-W09,1071,,296,0,,BE,11522440,BE,LTCF,MOD,
2021-W10,2843,,1305,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W10,24222,,5407,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W10,19116,,2,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W10,3370,,7402,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W10,26591,,24285,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W10,54730,,4,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W10,73846,,6,0,60000,BE,11522440,BE,ALL,AZ,9202196
2021-W10,50813,,29692,0,117000,BE,11522440,BE,ALL,COM,9202196
2021-W10,6213,,8707,0,63600,BE,11522440,BE,ALL,MOD,9202196
2021-W10,5333,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W10,404,,397,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W10,3105,,2444,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W10,13119,,14933,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W10,1774,,4450,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W10,37296,,2,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W10,10222,,6867,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W10,12060,,2,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W10,1183,,2555,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W10,11892,,3575,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W10,1117,,1150,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W10,7076,,2,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W10,6365,,0,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W10,876,,140,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W10,6526,,966,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W10,5804,,866,0,,BE,11522440,BE,Age80+,COM,656762
2021-W10,850,,15,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W10,5675,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W10,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W10,0,,6,0,,BE,11522440,BE,HCW,AZ,
2021-W10,0,,26937,0,,BE,11522440,BE,HCW,COM,
2021-W10,0,,8343,0,,BE,11522440,BE,HCW,MOD,
2021-W10,0,,0,0,,BE,11522440,BE,LTCF,AZ,
2021-W10,0,,364,0,,BE,11522440,BE,LTCF,MOD,
2021-W10,0,,2755,0,,BE,11522440,BE,LTCF,COM,
2021-W11,383,,34,0,,BE,11522440,BE,1_Age60+,MOD,2928626
2021-W11,7247,,1,0,,BE,11522440,BE,1_Age60+,AZ,2928626
2021-W11,855,,211,0,,BE,11522440,BE,1_Age60+,COM,2928626
2021-W11,52,,148,0,,BE,11522440,BE,1_Age<60,MOD,6273570
2021-W11,215,,1112,0,,BE,11522440,BE,1_Age<60,COM,6273570
2021-W11,3512,,1,0,,BE,11522440,BE,1_Age<60,AZ,6273570
2021-W11,10759,,2,0,,BE,11522440,BE,ALL,AZ,9202196
2021-W11,1070,,1323,0,,BE,11522440,BE,ALL,COM,9202196
2021-W11,435,,182,0,,BE,11522440,BE,ALL,MOD,9202196
2021-W11,438,,0,0,,BE,11522440,BE,Age18_24,AZ,930629
2021-W11,17,,138,0,,BE,11522440,BE,Age18_24,COM,930629
2021-W11,1,,16,0,,BE,11522440,BE,Age18_24,MOD,930629
2021-W11,1624,,1,0,,BE,11522440,BE,Age25_49,AZ,3751281
2021-W11,98,,734,0,,BE,11522440,BE,Age25_49,COM,3751281
2021-W11,27,,81,0,,BE,11522440,BE,Age25_49,MOD,3751281
2021-W11,1447,,0,0,,BE,11522440,BE,Age50_59,AZ,1591660
2021-W11,24,,51,0,,BE,11522440,BE,Age50_59,MOD,1591660
2021-W11,92,,239,0,,BE,11522440,BE,Age50_59,COM,1591660
2021-W11,1918,,0,0,,BE,11522440,BE,Age60_69,AZ,1347513
2021-W11,181,,149,0,,BE,11522440,BE,Age60_69,COM,1347513
2021-W11,19,,27,0,,BE,11522440,BE,Age60_69,MOD,1347513
2021-W11,49,,5,0,,BE,11522440,BE,Age70_79,MOD,924351
2021-W11,348,,44,0,,BE,11522440,BE,Age70_79,COM,924351
2021-W11,2111,,1,0,,BE,11522440,BE,Age70_79,AZ,924351
2021-W11,3218,,0,0,,BE,11522440,BE,Age80+,AZ,656762
2021-W11,326,,18,0,,BE,11522440,BE,Age80+,COM,656762
2021-W11,315,,2,0,,BE,11522440,BE,Age80+,MOD,656762
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,AZ,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,MOD,
2021-W11,0,,0,0,,BE,11522440,BE,AgeUNK,COM,
2021-W11,0,,1211,0,,BE,11522440,BE,HCW,COM,
2021-W11,0,,1,0,,BE,11522440,BE,HCW,AZ,
2021-W11,0,,173,0,,BE,11522440,BE,HCW,MOD,
2021-W11,0,,1,0,,BE,11522440,BE,LTCF,AZ,
2021-W11,0,,112,0,,BE,11522440,BE,LTCF,COM,
2021-W11,0,,9,0,,BE,11522440,BE,LTCF,MOD,
2020-W52,0,,0,0,10725,BG,6951482,BG,ALL,COM,5761802
2020-W53,4739,,0,0,0,BG,6951482,BG,ALL,COM,5761802
2020-W53,0,,0,0,0,BG,6951482,BG,ALL,MOD,5761802
2020-W53,0,,0,0,,BG,6951482,BG,Age18_24,MOD,427191
2020-W53,42,,0,0,,BG,6951482,BG,Age18_24,COM,427191
2020-W53,0,,0,0,,BG,6951482,BG,Age25_49,MOD,2402352
2020-W53,1509,,0,0,,BG,6951482,BG,Age25_49,COM,2402352
2020-W53,1668,,0,0,,BG,6951482,BG,Age50_59,COM,953355
2020-W53,0,,0,0,,BG,6951482,BG,Age50_59,MOD,953355
2020-W53,0,,0,0,,BG,6951482,BG,Age60_69,MOD,938635
2020-W53,1234,,0,0,,BG,6951482,BG,Age60_69,COM,938635
2020-W53,251,,0,0,,BG,6951482,BG,Age70_79,COM,701964
2020-W53,0,,0,0,,BG,6951482,BG,Age70_79,MOD,701964
2020-W53,35,,0,0,,BG,6951482,BG,Age80+,COM,338305
2020-W53,0,,0,0,,BG,6951482,BG,Age80+,MOD,338305
2020-W53,0,,0,0,,BG,6951482,BG,AgeUNK,MOD,
2020-W53,0,,0,0,,BG,6951482,BG,AgeUNK,COM,
2020-W53,4582,,0,0,,BG,6951482,BG,HCW,COM,243600
2020-W53,0,,0,0,,BG,6951482,BG,HCW,MOD,243600
2020-W53,0,,0,0,,BG,6951482,BG,LTCF,COM,15000
2020-W53,0,,0,0,,BG,6951482,BG,LTCF,MOD,15000
2021-W01,0,,0,0,0,BG,6951482,BG,ALL,MOD,5761802
2021-W01,8734,,0,0,27885,BG,6951482,BG,ALL,COM,5761802
2021-W01,120,,0,0,,BG,6951482,BG,Age18_24,COM,427191
2021-W01,0,,0,0,,BG,6951482,BG,Age18_24,MOD,427191
2021-W01,0,,0,0,,BG,6951482,BG,Age25_49,MOD,2402352
2021-W01,2810,,0,0,,BG,6951482,BG,Age25_49,COM,2402352
2021-W01,0,,0,0,,BG,6951482,BG,Age50_59,MOD,953355
2021-W01,2700,,0,0,,BG,6951482,BG,Age50_59,COM,953355
2021-W01,0,,0,0,,BG,6951482,BG,Age60_69,MOD,938635
2021-W01,2434,,0,0,,BG,6951482,BG,Age60_69,COM,938635
2021-W01,576,,0,0,,BG,6951482,BG,Age70_79,COM,701964
2021-W01,0,,0,0,,BG,6951482,BG,Age70_79,MOD,701964
2021-W01,0,,0,0,,BG,6951482,BG,Age80+,MOD,338305
2021-W01,93,,0,0,,BG,6951482,BG,Age80+,COM,338305
2021-W01,1,,0,0,,BG,6951482,BG,AgeUNK,COM,
2021-W01,0,,0,0,,BG,6951482,BG,AgeUNK,MOD,
2021-W01,7963,,0,0,,BG,6951482,BG,HCW,COM,243600
2021-W01,0,,0,0,,BG,6951482,BG,HCW,MOD,243600
2021-W01,0,,0,0,,BG,6951482,BG,LTCF,MOD,15000
2021-W01,0,,0,0,,BG,6951482,BG,LTCF,COM,15000
2021-W02,491,,0,0,2400,BG,6951482,BG,ALL,MOD,5761802
2021-W02,4386,,103,0,0,BG,6951482,BG,ALL,COM,5761802
2021-W02,47,,0,0,,BG,6951482,BG,Age18_24,COM,427191
2021-W02,6,,0,0,,BG,6951482,BG,Age18_24,MOD,427191
2021-W02,1292,,32,0,,BG,6951482,BG,Age25_49,COM,2402352
2021-W02,209,,0,0,,BG,6951482,BG,Age25_49,MOD,2402352
2021-W02,1439,,32,0,,BG,6951482,BG,Age50_59,COM,953355
2021-W02,139,,0,0,,BG,6951482,BG,Age50_59,MOD,953355
2021-W02,1247,,35,0,,BG,6951482,BG,Age60_69,COM,938635
2021-W02,98,,0,0,,BG,6951482,BG,Age60_69,MOD,938635
2021-W02,309,,4,0,,BG,6951482,BG,Age70_79,COM,701964
2021-W02,29,,0,0,,BG,6951482,BG,Age70_79,MOD,701964
